Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Joint Velocity,Stator Current,Percent Output,System Clock,,,,,,,
0.0104043,3.77738,0,0.00456226,0.25,0,0,0,0,0,0,0,Fri Jan 20 11:15:53 2023,,,,,,,
0.0206514,7.74462,0,0.00456226,0.25,0,0,0,0,0,0,0,Fri Jan 20 11:15:53 2023,,,,,,,
0.0307835,11.5495,0,0.00456226,0.25,0,0,0,0,0,0,0,Fri Jan 20 11:15:53 2023,,,,,,,
0.0409646,15.3363,0,0.00456226,0.25,0,0,0,0,0,0,0,Fri Jan 20 11:15:53 2023,,,,,,,
0.0511043,19.1164,0,0.00474475,0.26,0,0,0,0,0,0,0,Fri Jan 20 11:15:53 2023,,,,,,,
0.0612364,22.8539,0,0.00474475,0.26,-1,0,0,0,0,0,0.0254154,Fri Jan 20 11:15:53 2023,,,,,,,
0.0713688,26.5547,0,0.00474475,0.26,-1,0,0,0,0,0,0.0293255,Fri Jan 20 11:15:53 2023,,,,,,,
0.0815002,30.2173,0,0.00474475,0.26,-1,0,0,0,0,0,0.0293255,Fri Jan 20 11:15:53 2023,,,,,,,
0.0916354,33.8339,0,0.00474475,0.26,-1,0,0,0,0,0,0.0332356,Fri Jan 20 11:15:53 2023,,,,,,,
0.101768,37.406,0,0.133035,7.29,-3,0,0,0,0,0,0.0391007,Fri Jan 20 11:15:53 2023,,,,,,,
0.111896,40.9191,2,0.133035,7.29,-6,0,0,0,10,0,0.0361681,Fri Jan 20 11:15:53 2023,,,,,,,
0.122019,44.3718,4,0.133035,7.29,-7,0,0,0,20,0,0.0391007,Fri Jan 20 11:15:53 2023,,,,,,,
0.132158,47.7588,6,0.133035,7.29,-10,0,0,0,10,0,0.0518084,Fri Jan 20 11:15:53 2023,,,,,,,
0.142287,51.0832,9,0.133035,7.29,-14,0,0,0,20,0,0.0449658,Fri Jan 20 11:15:53 2023,,,,,,,
0.152385,54.3264,12,0.293262,16.07,-17,0,0,0,30,0,0.0420332,Fri Jan 20 11:15:53 2023,,,,,,,
0.162445,57.4743,16,0.293262,16.07,-21,0,0,0,30,0,0.0478983,Fri Jan 20 11:15:53 2023,,,,,,,
0.172501,60.5342,19,0.293262,16.07,-26,0,0,0,30,0,0.0518084,Fri Jan 20 11:15:53 2023,,,,,,,
0.182552,63.5075,25,0.293262,16.07,-33,0,0,0,50,0,0.0420332,Fri Jan 20 11:15:53 2023,,,,,,,
0.192606,66.388,32,0.293262,16.07,-39,0,0,0,60,0,0.0439883,Fri Jan 20 11:15:53 2023,,,,,,,
0.20266,69.174,37,0.326293,17.88,-45,0,0,0,60,0,0.0498534,Fri Jan 20 11:15:53 2023,,,,,,,
0.212714,71.8608,44,0.326293,17.88,-52,0,0,0,60,0,0.0478983,Fri Jan 20 11:15:53 2023,,,,,,,
0.222766,74.4444,51,0.326293,17.88,-60,0,0,0,60,0,0.0518084,Fri Jan 20 11:15:53 2023,,,,,,,
0.232818,76.9204,58,0.326293,17.88,-66,0,0,0,70,0,0.0469208,Fri Jan 20 11:15:53 2023,,,,,,,
0.242868,79.2863,64,0.326293,17.88,-71,0,0,0,60,0,0.0576735,Fri Jan 20 11:15:53 2023,,,,,,,
0.252925,81.5375,70,0.358958,19.67,-78,0,0,0,50,0,0.0674487,Fri Jan 20 11:15:53 2023,,,,,,,
0.262981,83.6742,78,0.358958,19.67,-87,0,0,0,70,0,0.0615836,Fri Jan 20 11:15:53 2023,,,,,,,
0.273035,85.6889,86,0.358958,19.67,-96,0,0,0,80,0,0.054741,Fri Jan 20 11:15:53 2023,,,,,,,
0.283087,87.5809,95,0.358958,19.67,-104,0,0,0,80,0,0.0527859,Fri Jan 20 11:15:53 2023,,,,,,,
0.293142,89.3465,103,0.358958,19.67,-113,0,0,0,80,0,0.0606061,Fri Jan 20 11:15:53 2023,,,,,,,
0.303195,90.9846,112,0.416625,22.83,-121,0,0,0,80,0,0.0625611,Fri Jan 20 11:15:53 2023,,,,,,,
0.313247,92.4912,120,0.416625,22.83,-130,0,0,0,80,0,0.0664712,Fri Jan 20 11:15:53 2023,,,,,,,
0.323299,93.8654,129,0.416625,22.83,-140,0,0,0,80,0,0.0664712,Fri Jan 20 11:15:53 2023,,,,,,,
0.33335,95.1043,139,0.416625,22.83,-149,0,0,0,100,0,0.058651,Fri Jan 20 11:15:53 2023,,,,,,,
0.343402,96.207,148,0.416625,22.83,-157,0,0,0,100,0,0.0645161,Fri Jan 20 11:15:53 2023,,,,,,,
0.353458,97.1714,157,0.448926,24.6,-165,0,0,0,80,0,0.0742913,Fri Jan 20 11:15:53 2023,,,,,,,
0.363512,97.9968,165,0.448926,24.6,-174,0,0,0,80,0,0.0762463,Fri Jan 20 11:15:53 2023,,,,,,,
0.373565,98.6809,174,0.448926,24.6,-184,0,0,0,80,0,0.0762463,Fri Jan 20 11:15:53 2023,,,,,,,
0.383616,99.2235,184,0.448926,24.6,-193,0,0,0,100,0,0.0635386,Fri Jan 20 11:15:53 2023,,,,,,,
0.393666,99.6234,192,0.448926,24.6,-200,0,0,0,90,0,0.0713587,Fri Jan 20 11:15:53 2023,,,,,,,
0.403717,99.8803,200,0.503491,27.59,-208,0,0,0,80,0,0.0860215,Fri Jan 20 11:15:53 2023,,,,,,,
0.41377,99.9939,209,0.503491,27.59,-216,0,0,0,80,0,0.0801564,Fri Jan 20 11:15:53 2023,,,,,,,
0.423821,99.9639,216,0.503491,27.59,-224,0,0,0,70,0,0.0860215,Fri Jan 20 11:15:53 2023,,,,,,,
0.433872,99.7904,225,0.503491,27.59,-233,0,0,0,80,0,0.0801564,Fri Jan 20 11:15:53 2023,,,,,,,
0.443921,99.4736,233,0.503491,27.59,-241,0,0,0,80,0,0.0801564,Fri Jan 20 11:15:53 2023,,,,,,,
0.453995,99.0132,242,0.572472,31.37,-248,0,0,0,80,0,0.0801564,Fri Jan 20 11:15:53 2023,,,,,,,
0.464049,98.4109,249,0.572472,31.37,-254,0,0,0,60,0,0.0928641,Fri Jan 20 11:15:53 2023,,,,,,,
0.474101,97.6674,254,0.572472,31.37,-259,0,0,0,60,0,0.0928641,Fri Jan 20 11:15:53 2023,,,,,,,
0.484151,96.7837,260,0.572472,31.37,-265,0,0,0,50,0,0.0918866,Fri Jan 20 11:15:53 2023,,,,,,,
0.494203,95.7614,267,0.572472,31.37,-272,0,0,0,50,0,0.0899316,Fri Jan 20 11:15:53 2023,,,,,,,
0.504259,94.6012,273,0.65368,35.82,-280,0,0,0,70,0,0.0821114,Fri Jan 20 11:15:53 2023,,,,,,,
0.514314,93.3047,281,0.65368,35.82,-285,0,0,0,70,0,0.0811339,Fri Jan 20 11:15:53 2023,,,,,,,
0.524367,91.8743,287,0.65368,35.82,-290,0,0,0,60,0,0.0860215,Fri Jan 20 11:15:53 2023,,,,,,,
0.534419,90.3124,293,0.65368,35.82,-296,0,0,0,50,0,0.0909091,Fri Jan 20 11:15:53 2023,,,,,,,
0.544469,88.6208,302,0.65368,35.82,-300,0,0,0,40,0,0.0909091,Fri Jan 20 11:15:53 2023,,,,,,,
0.554526,86.8023,302,0.686711,37.63,-303,0,0,0,40,0,0.0938416,Fri Jan 20 11:15:53 2023,,,,,,,
0.564579,84.8575,305,0.686711,37.63,-304,0,0,0,30,0,0.0977517,Fri Jan 20 11:15:53 2023,,,,,,,
0.57463,82.7926,306,0.686711,37.63,-304,0,0,0,10,0,0.109482,Fri Jan 20 11:15:53 2023,,,,,,,
0.584683,80.608,307,0.686711,37.63,-305,0,0,0,0,0,0.105572,Fri Jan 20 11:15:53 2023,,,,,,,
0.594746,78.3082,307,0.686711,37.63,-305,0,0,0,0,0,0.111437,Fri Jan 20 11:15:53 2023,,,,,,,
0.604803,75.8921,308,0.779963,42.74,-306,0,0,0,10,0,0.100684,Fri Jan 20 11:15:53 2023,,,,,,,
0.614857,73.37,311,0.779963,42.74,-309,0,0,0,20,0,0.107527,Fri Jan 20 11:15:53 2023,,,,,,,
0.624911,70.742,312,0.779963,42.74,-309,0,0,0,10,0,0.0860215,Fri Jan 20 11:15:53 2023,,,,,,,
0.634962,68.0137,313,0.779963,42.74,-309,0,0,0,10,0,0.0909091,Fri Jan 20 11:15:53 2023,,,,,,,
0.645014,65.1877,313,0.779963,42.74,-309,0,0,0,10,0,0.086999,Fri Jan 20 11:15:53 2023,,,,,,,
0.655074,62.2679,313,0.768284,42.1,-309,0,0,0,0,0,0.0899316,Fri Jan 20 11:15:53 2023,,,,,,,
0.665129,59.2554,313,0.768284,42.1,-309,0,0,0,0,0,0.0860215,Fri Jan 20 11:15:53 2023,,,,,,,
0.675183,56.1608,313,0.768284,42.1,-309,0,0,0,0,0,0.0821114,Fri Jan 20 11:15:53 2023,,,,,,,
0.685235,52.9852,313,0.768284,42.1,-309,0,0,0,0,0,0.0821114,Fri Jan 20 11:15:53 2023,,,,,,,
0.695287,49.7346,313,0.768284,42.1,-309,0,0,0,0,0,0.0742913,Fri Jan 20 11:15:53 2023,,,,,,,
0.705339,46.4116,313,0.679229,37.22,-308,0,0,0,0,0,0.0684262,Fri Jan 20 11:15:53 2023,,,,,,,
0.715392,43.0228,312,0.679229,37.22,-307,0,0,0,-10,0,0.0645161,Fri Jan 20 11:15:54 2023,,,,,,,
0.725444,39.571,310,0.679229,37.22,-305,0,0,0,-10,0,0.0674487,Fri Jan 20 11:15:54 2023,,,,,,,
0.735497,36.0632,310,0.679229,37.22,-304,0,0,0,-10,0,0.0635386,Fri Jan 20 11:15:54 2023,,,,,,,
0.745552,32.5031,307,0.679229,37.22,-302,0,0,0,-10,0,0.0576735,Fri Jan 20 11:15:54 2023,,,,,,,
0.755607,28.8964,304,0.544733,29.85,-299,0,0,0,-30,0,0.0576735,Fri Jan 20 11:15:54 2023,,,,,,,
0.765664,25.2462,300,0.544733,29.85,-295,0,0,0,-30,0,0.0674487,Fri Jan 20 11:15:54 2023,,,,,,,
0.775718,21.5616,296,0.544733,29.85,-291,0,0,0,-30,0,0.0635386,Fri Jan 20 11:15:54 2023,,,,,,,
0.785768,17.846,292,0.544733,29.85,-287,0,0,0,-40,0,0.0527859,Fri Jan 20 11:15:54 2023,,,,,,,
0.795819,14.1061,288,0.544733,29.85,-283,0,0,0,-40,0,0.0537634,Fri Jan 20 11:15:54 2023,,,,,,,
0.80587,10.3454,283,0.471737,25.85,-278,0,0,0,-40,0,0.0488759,Fri Jan 20 11:15:54 2023,,,,,,,
0.815924,6.56987,277,0.471737,25.85,-272,0,0,0,-50,0,0.0449658,Fri Jan 20 11:15:54 2023,,,,,,,
0.825975,2.78404,271,0.471737,25.85,-266,0,0,0,-60,0,0.0518084,Fri Jan 20 11:15:54 2023,,,,,,,
0.836025,-1.00414,264,0.471737,25.85,-259,0,0,0,-60,0,0.0527859,Fri Jan 20 11:15:54 2023,,,,,,,
0.846074,-4.79133,255,0.471737,25.85,-250,0,0,0,-80,0,0.0420332,Fri Jan 20 11:15:54 2023,,,,,,,
0.856129,-8.57077,245,0.415895,22.79,-240,0,0,0,-100,0,0.0527859,Fri Jan 20 11:15:54 2023,,,,,,,
0.866183,-12.3412,238,0.415895,22.79,-233,0,0,0,-80,0,0.0635386,Fri Jan 20 11:15:54 2023,,,,,,,
0.876236,-16.0924,230,0.415895,22.79,-225,0,0,0,-70,0,0.0361681,Fri Jan 20 11:15:54 2023,,,,,,,
0.886403,-19.8616,220,0.415895,22.79,-214,0,0,0,-90,0,0.030303,Fri Jan 20 11:15:54 2023,,,,,,,
0.896457,-23.5624,208,0.415895,22.79,-203,0,0,0,-110,0,0.0518084,Fri Jan 20 11:15:54 2023,,,,,,,
0.90651,-27.2279,199,0.377937,20.71,-193,0,0,0,-100,0,0.0527859,Fri Jan 20 11:15:54 2023,,,,,,,
0.916561,-30.8536,189,0.377937,20.71,-184,0,0,0,-90,0,0.0361681,Fri Jan 20 11:15:54 2023,,,,,,,
0.926612,-34.4352,178,0.377937,20.71,-172,0,0,0,-110,0,0.0244379,Fri Jan 20 11:15:54 2023,,,,,,,
0.936672,-37.9663,166,0.377937,20.71,-160,0,0,0,-110,0,0.0342131,Fri Jan 20 11:15:54 2023,,,,,,,
0.946722,-41.4473,154,0.377937,20.71,-148,0,0,0,-120,0,0.028348,Fri Jan 20 11:15:54 2023,,,,,,,
0.956779,-44.8648,143,0.305124,16.72,-137,0,0,0,-110,0,0.0361681,Fri Jan 20 11:15:54 2023,,,,,,,
0.966831,-48.2207,131,0.305124,16.72,-125,0,0,0,-110,0,0.0185728,Fri Jan 20 11:15:54 2023,,,,,,,
0.976883,-51.5044,118,0.305124,16.72,-112,0,0,0,-120,0,0.0185728,Fri Jan 20 11:15:54 2023,,,,,,,
0.986935,-54.7153,103,0.305124,16.72,-97,0,0,0,-140,0,0.0156403,Fri Jan 20 11:15:54 2023,,,,,,,
0.996988,-57.847,89,0.217163,11.9,-83,0,0,0,-140,0,0.0224829,Fri Jan 20 11:15:54 2023,,,,,,,
1.00704,-60.8965,76,0.217163,11.9,-70,0,0,0,-130,0,0.0224829,Fri Jan 20 11:15:54 2023,,,,,,,
1.01709,-63.8574,61,0.217163,11.9,-54,0,0,0,-140,0,0.0185728,Fri Jan 20 11:15:54 2023,,,,,,,
1.02715,-66.7274,45,0.217163,11.9,-38,0,0,0,-160,0,0.0234604,Fri Jan 20 11:15:54 2023,,,,,,,
1.0372,-69.5021,32,0.217163,11.9,-25,0,0,0,-140,0,0.0234604,Fri Jan 20 11:15:54 2023,,,,,,,
1.04725,-72.1757,18,0.141612,7.76,-12,0,0,0,-130,0,-0.0058651,Fri Jan 20 11:15:54 2023,,,,,,,
1.0573,-74.7456,4,0.141612,7.76,3,0,0,0,-130,0,-0.00977517,Fri Jan 20 11:15:54 2023,,,,,,,
1.06735,-77.2098,-10,0.141612,7.76,17,0,0,0,-150,0,-0.00977517,Fri Jan 20 11:15:54 2023,,,,,,,
1.07741,-79.5616,-25,0.141612,7.76,32,0,0,0,-140,0,-0.00879765,Fri Jan 20 11:15:54 2023,,,,,,,
1.08746,-81.8007,-38,0.141612,7.76,45,0,0,0,-140,0,-0.0156403,Fri Jan 20 11:15:54 2023,,,,,,,
1.09751,-83.9205,-52,0.0138693,0.76,58,0,0,0,-130,0,-0.0185728,Fri Jan 20 11:15:54 2023,,,,,,,
1.10756,-85.9206,-65,0.0138693,0.76,71,0,0,0,-130,0,-0.0224829,Fri Jan 20 11:15:54 2023,,,,,,,
1.11762,-87.7969,-78,0.0138693,0.76,85,0,0,0,-130,0,-0.028348,Fri Jan 20 11:15:54 2023,,,,,,,
1.12768,-89.5484,-93,0.0138693,0.76,100,0,0,0,-140,0,-0.0234604,Fri Jan 20 11:15:54 2023,,,,,,,
1.13773,-91.1715,-107,0.0138693,0.76,114,0,0,0,-140,0,-0.026393,Fri Jan 20 11:15:54 2023,,,,,,,
1.14778,-92.6629,-120,0.0762809,4.18,127,0,0,0,-130,0,-0.0361681,Fri Jan 20 11:15:54 2023,,,,,,,
1.15784,-94.0206,-132,0.0762809,4.18,140,0,0,0,-120,0,-0.0439883,Fri Jan 20 11:15:54 2023,,,,,,,
1.16789,-95.2443,-146,0.0762809,4.18,154,0,0,0,-130,0,-0.0371457,Fri Jan 20 11:15:54 2023,,,,,,,
1.17794,-96.33,-160,0.0762809,4.18,167,0,0,0,-130,0,-0.0400782,Fri Jan 20 11:15:54 2023,,,,,,,
1.188,-97.2779,-174,0.0762809,4.18,181,0,0,0,-130,0,-0.0430108,Fri Jan 20 11:15:54 2023,,,,,,,
1.19806,-98.0865,-187,0.206032,11.29,194,0,0,0,-130,0,-0.0439883,Fri Jan 20 11:15:54 2023,,,,,,,
1.20811,-98.7538,-200,0.206032,11.29,207,0,0,0,-130,0,-0.0449658,Fri Jan 20 11:15:54 2023,,,,,,,
1.21816,-99.2792,-214,0.206032,11.29,220,0,0,0,-130,0,-0.0449658,Fri Jan 20 11:15:54 2023,,,,,,,
1.22821,-99.662,-227,0.206032,11.29,233,0,0,0,-130,0,-0.0449658,Fri Jan 20 11:15:54 2023,,,,,,,
1.23826,-99.9016,-239,0.206032,11.29,245,0,0,0,-120,0,-0.0537634,Fri Jan 20 11:15:54 2023,,,,,,,
1.24831,-99.9979,-252,0.287422,15.75,259,0,0,0,-120,0,-0.0537634,Fri Jan 20 11:15:54 2023,,,,,,,
1.25836,-99.9507,-265,0.287422,15.75,271,0,0,0,-130,0,-0.0469208,Fri Jan 20 11:15:54 2023,,,,,,,
1.26842,-99.7598,-277,0.287422,15.75,283,0,0,0,-120,0,-0.0537634,Fri Jan 20 11:15:54 2023,,,,,,,
1.27847,-99.4259,-287,0.287422,15.75,293,0,0,0,-100,0,-0.0674487,Fri Jan 20 11:15:54 2023,,,,,,,
1.28852,-98.9491,-299,0.287422,15.75,305,0,0,0,-110,0,-0.0606061,Fri Jan 20 11:15:54 2023,,,,,,,
1.29857,-98.3302,-311,0.379945,20.82,316,0,0,0,-110,0,-0.0606061,Fri Jan 20 11:15:54 2023,,,,,,,
1.30863,-97.5699,-321,0.379945,20.82,327,0,0,0,-110,0,-0.0654936,Fri Jan 20 11:15:54 2023,,,,,,,
1.31868,-96.6699,-331,0.379945,20.82,336,0,0,0,-100,0,-0.0654936,Fri Jan 20 11:15:54 2023,,,,,,,
1.32873,-95.6308,-341,0.379945,20.82,346,0,0,0,-90,0,-0.0694037,Fri Jan 20 11:15:54 2023,,,,,,,
1.33878,-94.4548,-351,0.379945,20.82,356,0,0,0,-100,0,-0.0615836,Fri Jan 20 11:15:54 2023,,,,,,,
1.34883,-93.1428,-361,0.453123,24.83,366,0,0,0,-100,0,-0.0596285,Fri Jan 20 11:15:54 2023,,,,,,,
1.35889,-91.6975,-369,0.453123,24.83,373,0,0,0,-90,0,-0.0703812,Fri Jan 20 11:15:54 2023,,,,,,,
1.36894,-90.1189,-377,0.453123,24.83,380,0,0,0,-70,0,-0.0772239,Fri Jan 20 11:15:54 2023,,,,,,,
1.37899,-88.4123,-384,0.453123,24.83,388,0,0,0,-60,0,-0.0752688,Fri Jan 20 11:15:54 2023,,,,,,,
1.38904,-86.5789,-392,0.453123,24.83,396,0,0,0,-80,0,-0.0664712,Fri Jan 20 11:15:54 2023,,,,,,,
1.39909,-84.621,-399,0.513893,28.16,403,0,0,0,-70,0,-0.0694037,Fri Jan 20 11:15:54 2023,,,,,,,
1.40915,-82.5412,-405,0.513893,28.16,408,0,0,0,-60,0,-0.0723363,Fri Jan 20 11:15:54 2023,,,,,,,
1.4192,-80.3432,-410,0.513893,28.16,413,0,0,0,-40,0,-0.083089,Fri Jan 20 11:15:54 2023,,,,,,,
1.42925,-78.0299,-415,0.513893,28.16,417,0,0,0,-40,0,-0.083089,Fri Jan 20 11:15:54 2023,,,,,,,
1.4393,-75.6044,-420,0.513893,28.16,422,0,0,0,-50,0,-0.0733138,Fri Jan 20 11:15:54 2023,,,,,,,
1.44935,-73.0705,-423,0.585611,32.09,423,0,0,0,-30,0,-0.0840665,Fri Jan 20 11:15:54 2023,,,,,,,
1.45941,-70.4322,-424,0.585611,32.09,424,0,0,0,-20,0,-0.0928641,Fri Jan 20 11:15:54 2023,,,,,,,
1.46946,-67.6912,-425,0.585611,32.09,426,0,0,0,0,0,-0.0938416,Fri Jan 20 11:15:54 2023,,,,,,,
1.47951,-64.854,-428,0.585611,32.09,429,0,0,0,-20,0,-0.0762463,Fri Jan 20 11:15:54 2023,,,,,,,
1.48956,-61.924,-430,0.585611,32.09,430,0,0,0,-20,0,-0.0723363,Fri Jan 20 11:15:54 2023,,,,,,,
1.49962,-58.9051,-431,0.650578,35.65,430,0,0,0,0,0,-0.0860215,Fri Jan 20 11:15:54 2023,,,,,,,
1.50967,-55.8006,-431,0.650578,35.65,430,0,0,0,-10,0,-0.0801564,Fri Jan 20 11:15:54 2023,,,,,,,
1.51972,-52.6157,-431,0.650578,35.65,430,0,0,0,0,0,-0.0762463,Fri Jan 20 11:15:54 2023,,,,,,,
1.52978,-49.3555,-431,0.650578,35.65,430,0,0,0,0,0,-0.0723363,Fri Jan 20 11:15:54 2023,,,,,,,
1.53983,-46.0255,-431,0.650578,35.65,430,0,0,0,0,0,-0.0645161,Fri Jan 20 11:15:54 2023,,,,,,,
1.54988,-42.6292,-431,0.599663,32.86,430,0,0,0,0,0,-0.0606061,Fri Jan 20 11:15:54 2023,,,,,,,
1.55993,-39.1715,-431,0.599663,32.86,430,0,0,0,0,0,-0.054741,Fri Jan 20 11:15:54 2023,,,,,,,
1.56999,-35.6558,-431,0.599663,32.86,430,0,0,0,0,0,-0.054741,Fri Jan 20 11:15:54 2023,,,,,,,
1.58004,-32.0906,-431,0.599663,32.86,430,0,0,0,0,0,-0.0508309,Fri Jan 20 11:15:54 2023,,,,,,,
1.59009,-28.4801,-431,0.599663,32.86,430,0,0,0,0,0,-0.0469208,Fri Jan 20 11:15:54 2023,,,,,,,
1.60014,-24.8283,-431,0.455131,24.94,428,0,0,0,0,0,-0.0430108,Fri Jan 20 11:15:54 2023,,,,,,,
1.61019,-21.1406,-430,0.455131,24.94,426,0,0,0,0,0,-0.0312805,Fri Jan 20 11:15:54 2023,,,,,,,
1.62024,-17.4228,-426,0.455131,24.94,421,0,0,0,30,0,-0.0478983,Fri Jan 20 11:15:54 2023,,,,,,,
1.63029,-13.6801,-423,0.455131,24.94,418,0,0,0,30,0,-0.0420332,Fri Jan 20 11:15:54 2023,,,,,,,
1.64034,-9.91773,-419,0.455131,24.94,414,0,0,0,30,0,-0.0488759,Fri Jan 20 11:15:54 2023,,,,,,,
1.65039,-6.14128,-415,0.344359,18.87,409,0,0,0,30,0,-0.0361681,Fri Jan 20 11:15:54 2023,,,,,,,
1.66045,-2.35601,-410,0.344359,18.87,404,0,0,0,50,0,-0.0449658,Fri Jan 20 11:15:54 2023,,,,,,,
1.6705,1.43526,-405,0.344359,18.87,399,0,0,0,40,0,-0.0410557,Fri Jan 20 11:15:54 2023,,,,,,,
1.68055,5.22287,-400,0.344359,18.87,394,0,0,0,50,0,-0.0322581,Fri Jan 20 11:15:54 2023,,,,,,,
1.69061,9.00175,-394,0.344359,18.87,388,0,0,0,50,0,-0.026393,Fri Jan 20 11:15:54 2023,,,,,,,
1.70066,12.768,-388,0.296364,16.24,380,0,0,0,60,0,-0.028348,Fri Jan 20 11:15:54 2023,,,,,,,
1.71071,16.5163,-380,0.296364,16.24,372,0,0,0,70,0,-0.0410557,Fri Jan 20 11:15:55 2023,,,,,,,
1.72076,20.2409,-372,0.296364,16.24,364,0,0,0,70,0,-0.030303,Fri Jan 20 11:15:55 2023,,,,,,,
1.73081,23.9376,-365,0.296364,16.24,356,0,0,0,70,0,-0.0254154,Fri Jan 20 11:15:55 2023,,,,,,,
1.74087,27.5985,-356,0.296364,16.24,347,0,0,0,70,0,-0.0273705,Fri Jan 20 11:15:55 2023,,,,,,,
1.751,31.2458,-347,0.238332,13.06,338,0,0,0,90,0,-0.030303,Fri Jan 20 11:15:55 2023,,,,,,,
1.76105,34.8249,-339,0.238332,13.06,330,0,0,0,80,0,-0.0117302,Fri Jan 20 11:15:55 2023,,,,,,,
1.77111,38.3528,-329,0.238332,13.06,318,0,0,0,90,0,-0.0146628,Fri Jan 20 11:15:55 2023,,,,,,,
1.78116,41.8243,-317,0.238332,13.06,306,0,0,0,110,0,-0.028348,Fri Jan 20 11:15:55 2023,,,,,,,
1.79121,45.2356,-306,0.238332,13.06,296,0,0,0,110,0,-0.0224829,Fri Jan 20 11:15:55 2023,,,,,,,
1.80126,48.5821,-296,0.18103,9.92,285,0,0,0,100,0,-0.0117302,Fri Jan 20 11:15:55 2023,,,,,,,
1.81131,51.8587,-284,0.18103,9.92,272,0,0,0,110,0,-0.0136852,Fri Jan 20 11:15:55 2023,,,,,,,
1.82136,55.0608,-270,0.18103,9.92,259,0,0,0,130,0,-0.0234604,Fri Jan 20 11:15:55 2023,,,,,,,
1.83142,58.1837,-259,0.18103,9.92,248,0,0,0,120,0,0,Fri Jan 20 11:15:55 2023,,,,,,,
1.84147,61.2223,-247,0.18103,9.92,236,0,0,0,110,0,0.00391007,Fri Jan 20 11:15:55 2023,,,,,,,
1.85152,64.1737,-235,0.0985447,5.4,223,0,0,0,120,0,-0.00293255,Fri Jan 20 11:15:55 2023,,,,,,,
1.86157,67.0327,-222,0.0985447,5.4,210,0,0,0,120,0,0.000977517,Fri Jan 20 11:15:55 2023,,,,,,,
1.87165,69.7976,-209,0.0985447,5.4,197,0,0,0,130,0,-0.000977517,Fri Jan 20 11:15:55 2023,,,,,,,
1.8817,72.4667,-196,0.0985447,5.4,185,0,0,0,120,0,0.00977517,Fri Jan 20 11:15:55 2023,,,,,,,
1.89175,75.0253,-184,0.0985447,5.4,173,0,0,0,120,0,0.0117302,Fri Jan 20 11:15:55 2023,,,,,,,
1.9018,77.4761,-173,0.0135043,0.74,162,0,0,0,110,0,0.026393,Fri Jan 20 11:15:55 2023,,,,,,,
1.91186,79.8163,-161,0.0135043,0.74,148,0,0,0,110,0,0.026393,Fri Jan 20 11:15:55 2023,,,,,,,
1.92191,82.0415,-148,0.0135043,0.74,135,0,0,0,130,0,0.0156403,Fri Jan 20 11:15:55 2023,,,,,,,
1.93196,84.1486,-135,0.0135043,0.74,123,0,0,0,130,0,0.0185728,Fri Jan 20 11:15:55 2023,,,,,,,
1.94201,86.1348,-122,0.0135043,0.74,110,0,0,0,120,0,0.030303,Fri Jan 20 11:15:55 2023,,,,,,,
1.95206,87.9972,-109,0.0746385,4.09,96,0,0,0,120,0,0.026393,Fri Jan 20 11:15:55 2023,,,,,,,
1.96211,89.7337,-96,0.0746385,4.09,84,0,0,0,130,0,0.0293255,Fri Jan 20 11:15:55 2023,,,,,,,
1.97216,91.3412,-84,0.0746385,4.09,72,0,0,0,120,0,0.0400782,Fri Jan 20 11:15:55 2023,,,,,,,
1.98221,92.8178,-72,0.0746385,4.09,58,0,0,0,120,0,0.0400782,Fri Jan 20 11:15:55 2023,,,,,,,
1.99227,94.1606,-58,0.0746385,4.09,44,0,0,0,130,0,0.0361681,Fri Jan 20 11:15:55 2023,,,,,,,
2.00232,95.3687,-44,0.173548,9.51,32,0,0,0,140,0,0.030303,Fri Jan 20 11:15:55 2023,,,,,,,
2.01237,96.4396,-31,0.173548,9.51,19,0,0,0,120,0,0.0469208,Fri Jan 20 11:15:55 2023,,,,,,,
2.02242,97.3723,-19,0.173548,9.51,5,0,0,0,120,0,0.0478983,Fri Jan 20 11:15:55 2023,,,,,,,
2.03247,98.1649,-4,0.173548,9.51,-9,0,0,0,140,0,0.0361681,Fri Jan 20 11:15:55 2023,,,,,,,
2.04251,98.8169,10,0.173548,9.51,-21,0,0,0,130,0,0.0449658,Fri Jan 20 11:15:55 2023,,,,,,,
2.05257,99.3268,21,0.247274,13.55,-34,0,0,0,120,0,0.0518084,Fri Jan 20 11:15:55 2023,,,,,,,
2.06262,99.6943,34,0.247274,13.55,-48,0,0,0,120,0,0.0518084,Fri Jan 20 11:15:55 2023,,,,,,,
2.07267,99.9188,48,0.247274,13.55,-60,0,0,0,130,0,0.0469208,Fri Jan 20 11:15:55 2023,,,,,,,
2.08272,99.9997,60,0.247274,13.55,-71,0,0,0,130,0,0.0537634,Fri Jan 20 11:15:55 2023,,,,,,,
2.09277,99.9371,71,0.247274,13.55,-82,0,0,0,110,0,0.0674487,Fri Jan 20 11:15:55 2023,,,,,,,
2.10282,99.731,82,0.353484,19.37,-94,0,0,0,110,0,0.0606061,Fri Jan 20 11:15:55 2023,,,,,,,
2.11287,99.3818,94,0.353484,19.37,-106,0,0,0,110,0,0.0606061,Fri Jan 20 11:15:55 2023,,,,,,,
